	extraversion_mean	neuroticism_mean	agreeableness_mean	conscientiousness_mean	openness_mean	extraversion_mean_rank	neuroticism_mean_rank	agreeableness_mean_rank	conscientiousness_mean_rank	openness_mean_rank	extraversion_mean_perc	neuroticism_mean_perc	agreeableness_mean_perc	conscientiousness_mean_perc	openness_mean_perc
6187	4.4	3.0	4.9	2.8	4.8	7763	9860	5713	8040	9695	77.62776277627763	98.59985998599859	57.125712571257125	80.39803980398041	96.94969496949695
6188	1.4	4.2	2.1	4.3	4.6	5541	7501	107	5182	5860	55.40554055405541	75.00750075007501	1.06010601060106	51.81518151815182	58.5958595859586
6189	2.6	4.3	4.2	2.2	3.7	414	9991	4817	5184	5859	4.130413041304131	99.9099909990999	48.16481648164817	51.83518351835183	58.58585858585859
6190	3.9	2.9	3.1	3.7	3.6	4464	8233	4823	441	9340	44.63446344634463	82.32823282328233	48.22482248224823	4.400440044004401	93.3993399339934
6191	3.0	2.1	3.8	3.6	3.4	7751	4437	5915	680	6740	77.50775077507751	44.364436443644365	59.145914591459146	6.79067906790679	67.3967396739674
6192	3.1	4.2	4.7	4.9	5.0	6538	1193	9743	5201	529	65.37653765376538	11.92119211921192	97.42974297429743	52.00520052005201	5.2805280528052805
6193	2.7	3.4	4.0	2.5	3.8	3003	9278	9746	4713	3477	30.023002300230022	92.77927792779278	97.45974597459745	47.12471247124713	34.763476347634764
6194	1.2	3.1	4.4	1.1	4.5	7745	7504	592	2593	1702	77.44774477447744	75.03750375037504	5.9105910591059105	25.922592259225922	17.01170117011701
6195	2.8	3.2	4.1	4.3	3.3	7744	8833	9749	4190	7227	77.43774377437744	88.32883288328833	97.4897489748975	41.8941894189419	72.26722672267226
6196	4.0	1.0	3.9	4.9	3.9	2237	3082	282	3678	4175	22.36223622362236	30.813081308130812	2.81028102810281	36.773677367736774	41.74417441744174
6197	4.2	2.3	5.0	3.4	3.5	7735	6694	529	6631	4660	77.34773477347736	66.93669366936693	5.2805280528052805	66.3066306630663	46.5946594659466
6198	4.0	2.8	4.8	2.9	3.8	8887	5050	5854	3296	7662	88.86888688868886	50.495049504950494	58.53585358535853	32.953295329532956	76.61766176617661
6199	3.5	3.2	3.5	2.0	4.5	6486	4468	9922	1662	1364	64.85648564856486	44.67446744674468	99.21992199219922	16.611661166116612	13.631363136313631
6200	4.1	2.6	3.4	3.3	4.3	3702	7521	96	3990	6697	37.013701370137014	75.20752075207521	0.9500950095009502	39.893989398939894	66.96669666966697
6201	4.1	2.8	4.7	2.8	3.8	4637	2856	5307	807	6704	46.36463646364636	28.552855285528555	53.06530653065307	8.060806080608062	67.03670367036703
6202	3.4	3.3	4.0	3.3	4.6	8766	3700	554	993	2511	87.65876587658767	36.99369936993699	5.530553055305531	9.920992099209922	25.1025102510251
6203	1.6	4.7	4.1	1.9	4.7	4641	733	9972	4432	4689	46.4046404640464	7.3207320732073216	99.71997199719972	44.314431443144315	46.88468846884689
6204	2.0	4.3	4.2	2.2	4.1	116	1935	9943	7897	988	1.1501150115011503	19.34193419341934	99.42994299429942	78.96789678967897	9.870987098709872
6205	4.4	1.8	4.5	2.8	3.8	7241	858	5277	1675	5844	72.40724072407241	8.570857085708571	52.76527652765276	16.741674167416743	58.43584358435844
6206	3.8	2.0	4.7	3.7	3.9	6885	4004	4474	7895	3488	68.84688468846885	40.03400340034003	44.73447344734473	78.94789478947895	34.87348734873487
6207	2.0	4.2	3.6	2.9	3.0	6886	6525	5384	6651	5842	68.85688568856885	65.24652465246524	53.83538353835383	66.5066506650665	58.415841584158414
6208	3.5	3.8	2.9	2.1	3.4	7239	7593	5311	175	5910	72.38723872387239	75.92759275927592	53.10531053105311	1.74017401740174	59.095909590959096
6209	3.5	3.1	3.7	3.3	3.5	5187	6528	5329	3670	1006	51.86518651865186	65.27652765276528	53.285328532853285	36.693669366936696	10.05100510051005
6210	3.2	1.8	4.3	3.7	3.2	1599	9947	5423	2562	6688	15.981598159815983	99.46994699469947	54.22542254225422	25.61256125612561	66.87668766876688
6211	3.2	1.8	4.1	4.4	4.1	3597	9527	5422	1677	6755	35.963596359635964	95.26952695269527	54.21542154215422	16.761676167616763	67.54675467546754
6212	3.8	2.8	3.8	4.0	3.7	5177	623	9986	413	5824	51.76517651765177	6.22062206220622	99.85998599859987	4.12041204120412	58.235823582358236
6213	2.1	3.0	2.4	3.1	3.7	9258	87	5200	6620	8315	92.57925792579258	0.8600860086008602	51.995199519951996	66.1966196619662	83.14831483148315
6214	1.7	4.3	3.5	3.4	3.9	8834	6543	9534	8750	9859	88.33883388338833	65.42654265426543	95.33953395339535	87.4987498749875	98.58985898589859
6215	2.7	2.2	4.7	4.2	4.5	112	9982	538	3681	5807	1.11011101110111	99.81998199819982	5.3705370537053705	36.80368036803681	58.06580658065806
6216	2.3	4.4	3.1	3.3	2.8	7193	4524	81	1645	6761	71.92719271927193	45.23452345234523	0.8000800080008	16.44164416441644	67.60676067606761
6217	2.0	2.7	4.5	3.0	3.7	8840	4525	5267	4886	9195	88.3988398839884	45.24452445244525	52.665266526652665	48.85488548854885	91.94919491949194
6218	4.3	2.8	3.6	2.4	4.2	5184	8311	6051	7969	5958	51.83518351835183	83.10831083108312	60.5060506050605	79.68796879687969	59.575957595759576
6219	4.1	2.3	4.7	3.4	4.1	3604	6485	5189	2622	5353	36.03360336033604	64.84648464846484	51.88518851885189	26.212621262126213	53.525352535253525
6220	2.4	4.4	3.1	2.8	4.5	5201	1256	5410	3693	6680	52.00520052005201	12.55125512551255	54.0954095409541	36.923692369236925	66.7966796679668
6221	3.2	2.6	4.3	3.0	4.7	1719	9453	567	678	9543	17.18171817181718	94.52945294529454	5.660566056605661	6.770677067706771	95.42954295429543
6222	3.9	3.4	3.8	2.8	3.4	7307	8335	74	4421	8052	73.06730673067307	83.34833483348335	0.7300730073007301	44.20442044204421	80.51805180518052
6223	2.7	1.5	4.3	4.5	4.4	7300	844	5323	9022	8413	72.997299729973	8.430843084308432	53.22532253225323	90.21902190219022	84.12841284128413
6224	2.4	4.2	3.2	3.1	3.6	6841	7635	9988	152	5961	68.4068406840684	76.34763476347635	99.87998799879988	1.5101510151015103	59.6059605960596
6225	3.0	2.9	3.9	2.7	3.4	1720	9748	4505	4682	5318	17.191719171917192	97.47974797479748	45.04450445044505	46.814681468146816	53.17531753175317
6226	1.6	2.1	2.7	3.3	2.4	4854	6460	9960	5251	2429	48.534853485348535	64.5964596459646	99.5999599959996	52.5052505250525	24.282428242824285
6227	2.8	4.6	4.6	2.8	3.2	6855	5901	6027	7954	7510	68.54685468546855	59.005900590059	60.26602660266026	79.53795379537954	75.0975097509751
6228	2.6	2.1	3.0	4.2	3.9	7275	3993	5176	1633	5797	72.74727472747274	39.92399239923992	51.755175517551756	16.32163216321632	57.96579657965797
6229	3.6	1.9	3.9	3.8	2.9	6857	8324	5376	6596	1659	68.56685668566857	83.23832383238324	53.75537553755375	65.95659565956595	16.58165816581658
6230	3.7	2.9	3.9	3.6	4.1	3237	3104	9944	1634	6715	32.363236323632364	31.033103310331033	99.43994399439944	16.33163316331633	67.14671467146715
6231	2.6	3.0	3.6	2.0	4.0	891	7625	5333	5217	2425	8.9008900890089	76.24762476247625	53.325332533253324	52.16521652165217	24.242424242424242
6232	3.0	2.2	3.2	2.4	4.4	5213	6478	29	5222	8452	52.12521252125213	64.77647764776478	0.28002800280028	52.21522152215221	84.51845184518452
6233	2.3	2.6	3.7	3.2	3.1	894	1927	5221	9018	2181	8.930893089308931	19.26192619261926	52.20522052205221	90.17901790179017	21.802180218021803
6234	1.8	4.0	3.0	3.4	3.6	4858	3236	590	3917	4869	48.57485748574857	32.35323532353235	5.890589058905891	39.16391639163916	48.684868486848686
6235	3.8	3.0	4.7	1.5	3.8	8818	4532	9504	7939	9320	88.17881788178818	45.314531453145314	95.03950395039504	79.38793879387939	93.1993199319932
6236	2.8	2.3	4.2	3.5	3.6	7258	734	5437	630	9856	72.57725772577258	7.330733073307331	54.36543654365437	6.29062906290629	98.55985598559856
6237	2.9	3.3	3.1	3.2	3.0	9234	4447	5217	801	8319	92.33923392339234	44.46444644464446	52.16521652165217	8.000800080008002	83.1883188318832
6238	4.7	2.8	4.4	3.4	4.8	3281	1938	5213	824	2506	32.803280328032805	19.371937193719372	52.12521252125213	8.23082308230823	25.052505250525055
6239	2.5	3.4	3.7	2.2	4.1	9751	3569	5227	1606	5790	97.5097509750975	35.68356835683568	52.26522652265226	16.051605160516054	57.89578957895789
6240	3.9	3.7	3.4	2.6	4.4	7173	8787	5233	6804	5798	71.72717271727173	87.86878687868787	52.32523252325233	68.03680368036804	57.97579757975797
6241	4.0	4.7	2.3	3.2	3.4	7104	6610	5353	7110	8955	71.03710371037104	66.0966096609661	53.525352535253525	71.0971097109711	89.54895489548956
6242	3.1	3.2	4.2	4.0	3.7	9699	5878	5238	7471	1670	96.98969896989699	58.77587758775877	52.375237523752375	74.70747074707471	16.691669166916693
6243	4.1	4.3	4.4	2.2	3.6	9700	8788	5368	4488	3519	96.999699969997	87.87878787878788	53.67536753675367	44.87448744874488	35.18351835183518
6244	1.6	3.8	3.9	2.4	3.3	5011	4460	5321	311	3465	50.10501050105011	44.594459445944594	53.2053205320532	3.1003100310031004	34.64346434643464
6245	2.7	2.8	2.4	3.1	4.0	1669	1955	535	1980	9802	16.68166816681668	19.541954195419542	5.3405340534053405	19.791979197919794	98.01980198019803
6246	3.6	3.7	3.1	3.8	4.7	5095	4037	5434	2219	1345	50.94509450945095	40.36403640364036	54.33543354335434	22.182218221822183	13.441344134413441
6247	3.3	3.7	3.5	3.5	4.0	1684	1656	5279	7463	803	16.831683168316832	16.55165516551655	52.78527852785279	74.62746274627463	8.020802080208021
6248	2.7	3.8	3.5	3.2	5.0	3266	4456	2320	3947	1734	32.653265326532654	44.554455445544555	23.192319231923193	39.463946394639464	17.331733173317332
6249	2.4	1.9	4.5	4.1	3.8	5035	2130	1272	3968	468	50.34503450345035	21.292129212921292	12.711271127112711	39.67396739673967	4.670467046704671
6250	2.6	3.1	3.8	4.0	3.3	7062	7527	8851	1975	1361	70.61706170617062	75.26752675267527	88.5088508850885	19.741974197419744	13.601360136013602
6251	1.8	1.9	3.4	3.6	4.1	988	5055	1274	7456	3460	9.870987098709872	50.54505450545055	12.73127312731273	74.55745574557456	34.59345934593459
6252	1.5	4.7	4.4	1.6	2.3	977	7526	7102	7132	3382	9.760976097609761	75.25752575257526	71.01710171017102	71.31713171317132	33.813381338133816
6253	1.5	2.1	3.9	2.9	3.7	5078	4451	1276	7134	3386	50.77507750775078	44.504450445044505	12.751275127512752	71.33713371337134	33.853385338533855
6254	4.5	3.4	4.3	3.2	3.9	7039	3221	2206	7135	8257	70.38703870387039	32.20322032203221	22.052205220522055	71.34713471347135	82.56825682568257
6255	4.2	2.3	4.3	3.1	4.6	972	5057	1281	1998	9756	9.710971097109711	50.56505650565056	12.8012801280128	19.971997199719972	97.55975597559757
6256	3.1	3.2	3.4	2.9	3.1	1630	7453	33	5526	8954	16.29162916291629	74.52745274527453	0.32003200320032005	55.25552555255525	89.53895389538954
6257	4.9	1.0	3.5	1.9	3.2	1685	4469	5324	9612	2439	16.841684168416844	44.68446844684468	53.23532353235324	96.11961196119611	24.382438243824385
6258	2.6	3.7	4.5	3.9	3.8	1688	5162	9730	306	3528	16.87168716871687	51.615161516151616	97.2997299729973	3.0503050305030506	35.27352735273527
6259	1.6	3.2	3.8	4.1	3.9	3586	7573	3450	7427	2178	35.85358535853585	75.72757275727572	34.4934493449345	74.26742674267427	21.772177217721772
6260	1.8	3.6	3.0	3.3	2.5	4946	8535	1438	868	4654	49.454945494549456	85.34853485348535	14.371437143714372	8.670867086708672	46.53465346534654
6261	3.1	2.8	3.6	3.4	3.9	7166	6561	3313	5414	7223	71.65716571657165	65.60656065606561	33.12331233123312	54.13541354135414	72.22722272227222
6262	1.0	2.0	3.8	3.3	1.9	7165	8490	5265	7108	8528	71.64716471647165	84.89848984898491	52.64526452645264	71.07710771077109	85.27852785278527
6263	1.7	3.1	4.7	3.6	3.3	9745	4818	6966	7474	1371	97.44974497449745	48.17481748174817	69.65696569656966	74.73747374737474	13.701370137013702
6264	4.1	1.5	4.3	4.7	4.0	9685	5585	8141	7480	2310	96.84968496849685	55.84558455845584	81.4081408140814	74.79747974797479	23.092309230923092
6265	2.3	4.0	3.7	3.8	3.2	8847	6572	272	7047	2326	88.46884688468847	65.71657165716572	2.7102710271027104	70.46704670467047	23.25232523252325
6266	2.8	3.4	4.5	3.0	4.3	85	1658	1261	3432	6495	0.8400840084008401	16.571657165716573	12.601260126012601	34.31343134313431	64.94649464946495
6267	3.8	2.8	4.0	2.5	4.4	7149	1946	6928	862	7417	71.48714871487148	19.451945194519453	69.27692769276928	8.61086108610861	74.16741674167416
6268	2.8	4.0	4.7	3.4	3.6	7146	8533	2234	1945	6712	71.45714571457145	85.32853285328534	22.33223322332233	19.44194419441944	67.11671167116712
6269	2.8	3.2	3.4	3.5	4.4	4969	7547	6930	317	4512	49.684968496849685	75.46754675467547	69.2969296929693	3.16031603160316	45.11451145114511
6270	4.2	4.2	2.2	2.3	4.2	3568	4028	7111	9701	4937	35.673567356735674	40.27402740274027	71.10711071107112	97.00970097009701	49.36493649364937
6271	2.7	4.5	4.2	3.1	2.4	3567	6592	6931	9216	28	35.66356635663566	65.91659165916592	69.3069306930693	92.15921592159216	0.27002700270027
6272	2.6	2.8	3.6	3.8	3.9	5122	3590	4785	7512	1175	51.21512151215122	35.8935893589359	47.84478447844784	75.11751175117512	11.741174117411742
6273	4.8	2.5	3.9	3.4	4.4	1000	3088	3300	7071	2319	9.99099909990999	30.873087308730874	32.993299329932995	70.70707070707071	23.18231823182318
6274	3.6	1.8	4.9	2.8	4.2	5148	6603	4786	3567	4664	51.47514751475148	66.02660266026604	47.85478547854785	35.66356635663566	46.63466346634663
6275	3.5	1.9	3.2	2.9	4.4	8982	352	7981	256	9830	89.81898189818982	3.5103510351035103	79.8079807980798	2.5502550255025502	98.2998299829983
6276	3.0	2.3	4.6	4.9	3.6	5237	6750	2404	3445	9071	52.36523652365237	67.49674967496749	24.032403240324033	34.44344434443444	90.7090709070907
6277	2.2	4.0	3.9	4.5	3.7	2891	2205	6947	7079	1177	28.902890289028903	22.042204220422043	69.46694669466946	70.78707870787079	11.761176117611761
6278	4.4	1.6	4.0	4.8	3.5	6681	5345	5739	1957	7870	66.8066806680668	53.44534453445344	57.38573857385738	19.561956195619562	78.6978697869787
6279	3.1	3.6	3.8	2.9	3.8	2421	3783	8867	1960	1071	24.202420242024203	37.82378237823782	88.66886688668868	19.591959195919593	10.701070107010702
6280	1.8	3.2	3.8	3.2	4.1	7481	7025	6950	1961	5018	74.80748074807481	70.24702470247026	69.4969496949695	19.6019601960196	50.175017501750176
6281	4.3	2.2	4.3	2.6	4.3	6690	296	2146	5544	935	66.8966896689669	2.9502950295029504	21.45214521452145	55.43554355435544	9.340934093409341
6282	3.3	3.0	3.5	4.3	4.0	5340	9189	7978	1962	2650	53.39533953395339	91.88918891889189	79.77797779777977	19.611961196119612	26.49264926492649
6283	3.6	3.8	4.4	3.2	3.9	227	1802	3471	5408	4903	2.2602260226022604	18.011801180118013	34.7034703470347	54.07540754075407	49.02490249024902
6284	2.4	3.4	4.5	3.9	4.1	8755	2747	7094	257	7888	87.54875487548755	27.462746274627463	70.93709370937094	2.5602560256025604	78.87788778877888
6285	2.5	3.2	3.1	1.8	4.1	7468	1079	8083	9693	1188	74.67746774677467	10.78107810781078	80.82808280828083	96.92969296929694	11.871187118711871
6286	3.0	2.4	4.6	4.9	3.6	320	5378	6991	7417	2523	3.1903190319031904	53.775377537753776	69.90699069906991	74.16741674167416	25.22252225222522
6287	3.1	3.6	3.4	3.3	3.9	8963	7256	8833	2198	236	89.62896289628964	72.55725572557256	88.32883288328833	21.972197219721973	2.3502350235023504
6288	2.5	4.4	3.5	2.9	3.6	321	7038	1341	5428	6459	3.2003200320032	70.37703770377037	13.4013401340134	54.27542754275427	64.58645864586458
6289	3.0	2.2	3.0	2.7	4.6	5331	8131	5685	2192	8538	53.30533053305331	81.3081308130813	56.845684568456846	21.91219121912191	85.37853785378537
6290	2.5	3.3	3.9	3.7	4.1	9797	663	5336	9658	923	97.96979697969796	6.62066206620662	53.35533553355336	96.57965796579659	9.22092209220922
6291	3.4	2.4	3.6	3.7	4.1	4732	9139	9741	8875	3	47.31473147314731	91.38913891389139	97.40974097409742	88.74887488748875	0.020002000200020003
6292	1.7	3.0	1.8	3.6	2.1	665	7050	1349	7245	982	6.64066406640664	70.4970497049705	13.481348134813482	72.44724472447245	9.810981098109812
6293	2.5	3.9	4.6	2.1	4.2	2949	7052	3393	5452	6898	29.48294829482948	70.51705170517052	33.92339233923392	54.51545154515451	68.97689768976898
6294	3.6	1.7	4.4	3.7	3.8	6658	9974	18	3954	2280	66.57665766576658	99.73997399739974	0.17001700170017	39.53395339533953	22.792279227922794
6295	3.8	2.7	4.5	2.3	4.2	1786	3024	3506	2138	8525	17.85178517851785	30.23302330233023	35.053505350535055	21.372137213721373	85.24852485248525
6296	1.0	3.9	2.4	4.7	4.8	7574	1006	2337	3497	1193	75.73757375737574	10.05100510051005	23.362336233623363	34.963496349634966	11.92119211921192
6297	3.1	3.2	4.4	2.8	5.0	6613	662	7037	7331	118	66.12661266126612	6.61066106610661	70.36703670367037	73.3073307330733	1.17011701170117
6298	3.7	3.3	4.0	2.7	4.0	795	7266	8782	2086	4924	7.940794079407941	72.65726572657266	87.81878187818782	20.85208520852085	49.23492349234924
6299	2.9	4.4	3.6	2.5	2.4	7563	2993	7042	7259	8408	75.62756275627562	29.92299229922992	70.41704170417042	72.58725872587259	84.07840784078408
6300	1.6	4.2	3.9	3.6	3.8	2965	5667	8105	2093	2531	29.642964296429643	56.66566656665667	81.04810481048105	20.92209220922092	25.302530253025303
6301	4.1	2.4	3.8	4.0	2.4	7561	8939	3378	4503	6905	75.60756075607561	89.38893889388939	33.77337733773377	45.02450245024502	69.04690469046905
6302	1.8	4.1	2.7	2.9	3.3	3663	4278	8777	2123	4922	36.62366236623662	42.774277427742774	87.76877687768777	21.222122212221223	49.214921492149216
6303	4.6	2.2	4.6	3.8	4.7	9585	7287	5343	7270	6448	95.84958495849585	72.86728672867287	53.42534253425343	72.6972697269727	64.47644764476448
6304	4.8	2.4	4.4	4.0	4.4	3661	6984	7074	7271	6449	36.60366036603661	69.83698369836983	70.73707370737074	72.70727072707271	64.4864486448645
6305	3.4	3.4	3.9	3.8	3.5	5396	5400	5709	9229	2123	53.955395539553955	53.99539953995399	57.085708570857086	92.28922892289229	21.222122212221223
6306	1.7	3.1	3.2	2.7	4.0	1099	2040	7916	2119	971	10.981098109810981	20.392039203920394	79.15791579157916	21.182118211821184	9.700970097009701
6307	1.6	4.0	4.4	3.2	1.6	5393	8655	2204	3961	9950	53.92539253925393	86.54865486548655	22.03220322032203	39.603960396039604	99.4999499949995
6308	4.2	1.0	4.5	4.3	4.9	139	7280	1386	3503	2765	1.3801380138013801	72.79727972797279	13.851385138513853	35.02350235023503	27.642764276427645
6309	2.3	3.3	4.1	3.4	4.1	8746	4160	7928	4506	4507	87.45874587458746	41.5941594159416	79.27792779277928	45.05450545054506	45.06450645064506
6310	2.9	3.4	4.3	3.3	3.3	809	9802	5264	2111	4770	8.080808080808081	98.01980198019803	52.63526352635264	21.102110211021103	47.6947694769477
6311	4.2	4.3	2.1	3.5	3.9	2426	9486	8825	4240	138	24.252425242524254	94.85948594859485	88.24882488248825	42.394239423942395	1.3701370137013702
6312	1.7	3.2	3.6	3.5	3.3	881	3288	3360	7532	1121	8.800880088008801	32.87328732873288	33.59335933593359	75.31753175317532	11.201120112011202
6313	3.7	2.6	3.6	3.1	4.0	2427	8048	1435	4238	6877	24.26242624262426	80.47804780478047	14.341434143414341	42.37423742374237	68.76687668766877
6314	2.3	1.4	4.8	4.3	4.4	2766	7268	4816	7230	4931	27.652765276527653	72.67726772677267	48.154815481548155	72.2972297229723	49.304930493049305
6315	2.6	1.2	2.1	3.7	4.1	9223	6995	1405	5512	6479	92.22922292229224	69.94699469946994	14.041404140414041	55.115511551155116	64.78647864786478
6316	2.5	3.4	4.1	4.5	2.9	4798	4176	8817	7177	8505	47.97479747974798	41.75417541754175	88.16881688168817	71.76717671767176	85.04850485048505
6317	4.4	2.6	4.1	2.4	4.0	1745	7062	8737	7396	4629	17.441744174417444	70.61706170617062	87.36873687368737	73.95739573957397	46.284628462846285
6318	1.7	4.5	4.0	2.7	3.4	4803	7242	4855	7395	7996	48.02480248024803	72.41724172417243	48.544854485448546	73.94739473947395	79.95799579957996
6319	2.6	2.6	2.8	4.2	4.2	868	312	1328	2174	6694	8.670867086708672	3.11031103110311	13.271327132713271	21.732173217321733	66.93669366936693
6320	2.1	2.7	3.5	3.4	3.5	7345	1504	7011	660	4777	73.44734473447345	15.031503150315032	70.10701070107011	6.59065906590659	47.764776477647764
6321	3.5	3.3	3.4	2.6	4.0	6784	4889	3418	7387	1184	67.83678367836784	48.88488848884888	34.17341734173417	73.86738673867387	11.831183118311833
6322	2.3	3.4	2.8	3.7	4.6	4817	8078	5693	299	8441	48.16481648164817	80.77807780778078	56.925692569256924	2.98029802980298	84.40844084408441
6323	3.4	3.3	4.0	3.4	3.5	5247	7139	3416	2041	7936	52.465246524652464	71.3871387138714	34.153415341534156	20.402040204020402	79.35793579357936
6324	3.7	3.3	4.4	3.1	4.5	874	5714	5712	7378	5033	8.730873087308732	57.13571357135714	57.115711571157114	73.77737773777378	50.32503250325032
6325	4.0	2.7	4.8	4.7	3.1	2786	4214	5695	903	2517	27.852785278527854	42.13421342134213	56.94569456945695	9.02090209020902	25.16251625162516
6326	1.7	3.2	4.3	3.5	3.8	3496	7122	2222	7208	9615	34.953495349534954	71.21712171217122	22.21222122212221	72.07720772077208	96.14961496149616
6327	4.7	3.8	4.3	2.9	4.1	6820	673	9902	2156	8530	68.19681968196821	6.720672067206721	99.01990199019902	21.55215521552155	85.2985298529853
6328	3.0	4.2	4.1	2.3	3.8	7322	5707	3523	7369	984	73.21732173217322	57.06570657065707	35.22352235223523	73.68736873687368	9.830983098309831
6329	2.2	4.1	2.3	2.8	3.7	7337	8096	3759	2052	9591	73.36733673367337	80.95809580958095	37.58375837583758	20.512051205120514	95.90959095909591
6330	1.8	4.1	3.6	3.2	3.9	5279	9915	356	4836	4910	52.78527852785279	99.14991499149916	3.5503550355035505	48.35483548354836	49.09490949094909
6331	3.4	2.9	3.8	4.3	3.3	7384	3800	6722	8900	2336	73.83738373837384	37.99379937993799	67.21672167216721	88.998899889989	23.352335233523352
6332	2.3	3.0	4.7	3.2	2.9	242	7163	3752	7222	6733	2.41024102410241	71.62716271627163	37.51375137513752	72.21722172217223	67.32673267326733
6333	3.0	3.9	3.7	2.9	4.2	5318	2608	3751	7225	4671	53.17531753175317	26.072607260726073	37.503750375037505	72.24722472247225	46.704670467046704
6334	3.8	2.5	3.8	3.4	3.3	2923	3431	4685	896	2673	29.222922292229224	34.3034303430343	46.84468446844684	8.95089508950895	26.72267226722672
6335	3.6	3.6	4.7	2.9	3.8	2167	7150	9011	5492	4958	21.66216621662166	71.4971497149715	90.10901090109012	54.915491549154915	49.57495749574958
6336	3.2	2.7	3.8	2.9	3.7	1761	7203	8014	894	6606	17.601760176017603	72.02720272027203	80.13801380138014	8.930893089308931	66.05660566056606
6337	2.4	3.5	3.2	3.8	3.9	5301	7117	4686	4532	4918	53.005300530053	71.16711671167117	46.854685468546855	45.314531453145314	49.17491749174918
6338	3.6	1.4	3.0	3.9	4.3	1759	5685	6736	1931	2086	17.581758175817583	56.845684568456846	67.35673567356736	19.301930193019302	20.85208520852085
6339	4.0	3.5	4.4	4.0	3.6	1758	4241	2283	9591	6608	17.571757175717572	42.404240424042406	22.822282228222825	95.90959095909591	66.07660766076607
6340	2.2	4.8	4.6	3.8	4.0	5294	9571	6739	1518	2400	52.93529352935293	95.7095709570957	67.38673867386738	15.171517151715172	23.99239923992399
6341	2.3	3.9	4.3	2.4	2.7	851	7237	4689	2395	6609	8.5008500850085	72.36723672367236	46.88468846884689	23.94239423942394	66.08660866086609
6342	3.3	2.8	4.2	2.6	4.1	1061	2820	1104	6866	2058	10.601060106010602	28.192819281928195	11.031103110311031	68.65686568656866	20.572057205720572
6343	3.0	1.7	3.6	3.0	3.2	8778	4235	347	1820	9105	87.77877787778779	42.344234423442344	3.4603460346034605	18.19181918191819	91.04910491049105
6344	2.2	3.7	3.0	3.2	4.5	7402	1695	5814	3931	8386	74.01740174017402	16.94169416941694	58.13581358135813	39.3039303930393	83.85838583858386
6345	3.6	3.5	3.5	2.6	3.0	6764	3015	8993	6880	8714	67.63676367636764	30.143014301430142	89.92899289928992	68.7968796879688	87.13871387138714
6346	3.5	2.6	3.3	2.7	3.8	7390	5181	6760	4546	1012	73.8973897389739	51.805180518051806	67.5967596759676	45.45454545454545	10.11101110111011
6347	2.9	3.9	4.0	2.5	3.7	3492	2319	4703	5622	9106	34.913491349134915	23.18231823182318	47.02470247024703	56.215621562156215	91.05910591059106
6348	1.7	2.9	3.5	2.8	4.2	2428	8063	346	3383	2198	24.272427242724273	80.62806280628064	3.4503450345034508	33.82338233823383	21.972197219721973
6349	1.7	2.0	4.5	4.5	4.6	8653	2694	6763	3385	4713	86.52865286528653	26.932693269326936	67.62676267626763	33.84338433843384	47.12471247124713
6350	2.0	2.8	2.6	3.2	3.4	7215	3012	4705	4468	2389	72.14721472147215	30.11301130113011	47.044704470447044	44.67446744674468	23.882388238823882
6351	4.2	1.6	4.4	2.5	4.1	9344	9169	9003	4861	2446	93.43934393439343	91.68916891689169	90.02900290029004	48.60486048604861	24.45244524452445
6352	3.9	3.7	4.7	3.1	4.3	8266	7103	9024	1844	4718	82.65826582658265	71.02710271027102	90.23902390239023	18.43184318431843	47.17471747174717
6353	2.8	4.2	3.8	4.8	4.0	2598	7108	5831	6900	2170	25.972597259725973	71.07710771077109	58.3058305830583	68.996899689969	21.69216921692169
6354	2.0	3.4	3.1	2.9	3.3	6283	9820	6709	6901	4847	62.82628262826283	98.1998199819982	67.0867086708671	69.006900690069	48.46484648464847
6355	2.6	3.0	3.9	3.7	4.0	8593	5017	5298	2372	2683	85.92859285928593	50.165016501650165	52.97529752975297	23.712371237123712	26.82268226822682
6356	1.7	2.4	3.2	3.1	3.5	3743	5176	5300	6903	8708	37.42374237423742	51.755175517551756	52.995299529953	69.02690269026903	87.07870787078707
6357	3.9	2.2	4.4	4.6	4.1	8257	1102	9069	3391	2087	82.56825682568257	11.011101110111012	90.6890689068907	33.9033903390339	20.862086208620862
6358	3.8	3.4	3.1	2.8	4.4	603	5175	1049	8961	4983	6.020602060206021	51.745174517451744	10.481048104810482	89.60896089608961	49.824982498249824
6359	1.4	4.3	2.7	3.1	3.3	2548	8148	3825	7661	964	25.472547254725477	81.47814781478148	38.24382438243825	76.6076607660766	9.63096309630963
6360	3.5	3.7	4.1	4.2	1.7	507	4372	1058	845	2060	5.060506050605061	43.71437143714371	10.57105710571057	8.440844084408441	20.59205920592059
6361	1.9	4.2	5.0	3.9	3.4	5685	9312	1060	5636	4960	56.845684568456846	93.11931193119311	10.591059105910592	56.35563556355636	49.594959495949595
6362	2.3	3.7	2.7	3.0	4.0	6114	8502	1072	9557	8207	61.13611361136113	85.01850185018502	10.711071107110712	95.56955695569556	82.06820682068206
6363	3.0	3.3	4.3	3.4	3.6	3386	1154	6679	7713	9606	33.853385338533855	11.53115311531153	66.78667866786678	77.12771277127712	96.05960596059606
6364	2.8	2.0	4.5	4.3	3.4	7991	4092	6681	7716	9561	79.90799079907991	40.914091409140916	66.8066806680668	77.15771577157716	95.6095609560956
